06-19 13:33:39 INFO Whole dataset size: 192556
06-19 13:56:14 INFO E: 0 B: 37
06-19 13:56:15 INFO E: 0 B: 38
06-19 13:56:15 INFO E: 0 B: 39
06-19 13:56:16 INFO E: 0 B: 40
06-19 13:56:17 INFO E: 0 B: 41
06-19 13:56:17 INFO E: 0 B: 42
06-19 13:56:18 INFO E: 0 B: 43
06-19 13:56:18 INFO E: 0 B: 44
06-19 13:56:19 INFO E: 0 B: 45
06-19 13:56:20 INFO E: 0 B: 46
06-19 13:56:20 INFO E: 0 B: 47
06-19 13:56:21 INFO E: 0 B: 48
06-19 13:56:21 INFO E: 0 B: 49
06-19 13:56:22 INFO E: 0 B: 50
06-19 13:56:23 INFO E: 0 B: 51
06-19 13:56:23 INFO E: 0 B: 52
06-19 13:56:24 INFO E: 0 B: 53
06-19 13:56:25 INFO E: 0 B: 54
06-19 13:56:25 INFO E: 0 B: 55
06-19 13:56:26 INFO E: 0 B: 56
06-19 13:56:26 INFO E: 0 B: 57
06-19 13:56:27 INFO E: 0 B: 58
06-19 13:56:27 INFO E: 0 B: 59
06-19 13:56:28 INFO E: 0 B: 60
06-19 13:56:29 INFO E: 0 B: 61
06-19 13:56:29 INFO E: 0 B: 62
06-19 13:56:30 INFO E: 0 B: 63
06-19 13:56:30 INFO E: 0 B: 64
06-19 13:56:31 INFO E: 0 B: 65
06-19 13:56:32 INFO E: 0 B: 66
06-19 13:56:32 INFO E: 0 B: 67
06-19 13:56:33 INFO E: 0 B: 68
06-19 13:56:34 INFO E: 0 B: 69
06-19 13:56:34 INFO E: 0 B: 70
06-19 13:56:35 INFO E: 0 B: 71
06-19 13:56:36 INFO E: 0 B: 72
06-19 13:56:36 INFO E: 0 B: 73
06-19 13:56:37 INFO E: 0 B: 74
06-19 13:56:37 INFO E: 0 B: 75
06-19 13:56:38 INFO E: 0 B: 76
06-19 13:56:39 INFO E: 0 B: 77
06-19 13:56:39 INFO E: 0 B: 78
06-19 13:56:40 INFO E: 0 B: 79
06-19 13:56:41 INFO E: 0 B: 80
06-19 13:56:41 INFO E: 0 B: 81
06-19 13:56:42 INFO E: 0 B: 82
06-19 13:56:43 INFO E: 0 B: 83
06-19 13:56:43 INFO E: 0 B: 84
06-19 13:56:44 INFO E: 0 B: 85
06-19 13:56:44 INFO E: 0 B: 86
06-19 13:56:45 INFO E: 0 B: 87
06-19 13:56:45 INFO E: 0 B: 88
06-19 13:56:46 INFO E: 0 B: 89
06-19 13:56:46 INFO E: 0 B: 90
06-19 13:56:47 INFO E: 0 B: 91
06-19 13:56:48 INFO E: 0 B: 92
06-19 13:56:48 INFO E: 0 B: 93
06-19 13:56:49 INFO E: 0 B: 94
06-19 13:56:50 INFO E: 0 B: 95
06-19 13:56:50 INFO E: 0 B: 96
06-19 13:56:51 INFO E: 0 B: 97
06-19 13:56:51 INFO E: 0 B: 98
06-19 13:56:52 INFO E: 0 B: 99
06-19 13:56:53 INFO E: 0 B: 100
06-19 13:56:53 INFO E: 0 B: 101
06-19 13:56:54 INFO E: 0 B: 102
06-19 13:56:54 INFO E: 0 B: 103
06-19 13:56:55 INFO E: 0 B: 104
06-19 13:56:56 INFO E: 0 B: 105
06-19 13:56:56 INFO E: 0 B: 106
06-19 13:56:57 INFO E: 0 B: 107
06-19 13:56:58 INFO E: 0 B: 108
06-19 13:56:58 INFO E: 0 B: 109
06-19 13:56:59 INFO E: 0 B: 110
06-19 13:56:59 INFO E: 0 B: 111
06-19 13:57:00 INFO E: 0 B: 112
06-19 13:57:01 INFO E: 0 B: 113
06-19 13:57:01 INFO E: 0 B: 114
06-19 13:57:02 INFO E: 0 B: 115
06-19 13:57:03 INFO E: 0 B: 116
06-19 13:57:03 INFO E: 0 B: 117
06-19 13:57:04 INFO E: 0 B: 118
06-19 13:57:05 INFO E: 0 B: 119
06-19 13:57:05 INFO E: 0 B: 120
06-19 13:57:06 INFO E: 0 B: 121
06-19 13:57:07 INFO E: 0 B: 122
06-19 13:57:07 INFO E: 0 B: 123
06-19 13:57:08 INFO E: 0 B: 124
06-19 13:57:09 INFO E: 0 B: 125
06-19 13:57:09 INFO E: 0 B: 126
06-19 13:57:10 INFO E: 0 B: 127
06-19 13:57:10 INFO E: 0 B: 128
06-19 13:57:11 INFO E: 0 B: 129
06-19 13:57:12 INFO E: 0 B: 130
06-19 13:57:12 INFO E: 0 B: 131
06-19 13:57:13 INFO E: 0 B: 132
06-19 13:57:13 INFO E: 0 B: 133
06-19 13:57:14 INFO E: 0 B: 134
06-19 13:57:15 INFO E: 0 B: 135
06-19 13:57:15 INFO E: 0 B: 136
06-19 13:57:16 INFO E: 0 B: 137
06-19 13:57:16 INFO E: 0 B: 138
06-19 13:57:17 INFO E: 0 B: 139
06-19 13:57:17 INFO E: 0 B: 140
06-19 13:57:18 INFO E: 0 B: 141
06-19 13:57:19 INFO E: 0 B: 142
06-19 13:57:19 INFO E: 0 B: 143
06-19 13:57:20 INFO E: 0 B: 144
06-19 13:57:21 INFO E: 0 B: 145
06-19 13:57:21 INFO E: 0 B: 146
06-19 13:57:22 INFO E: 0 B: 147
06-19 13:57:22 INFO E: 0 B: 148
06-19 13:57:23 INFO E: 0 B: 149
06-19 13:57:23 INFO E: 0 B: 150
06-19 13:57:24 INFO E: 0 B: 151
06-19 13:57:25 INFO E: 0 B: 152
06-19 13:57:25 INFO E: 0 B: 153
06-19 13:57:26 INFO E: 0 B: 154
06-19 13:57:27 INFO E: 0 B: 155
06-19 13:57:28 INFO E: 0 B: 156
06-19 13:57:28 INFO E: 0 B: 157
06-19 13:57:29 INFO E: 0 B: 158
06-19 13:57:30 INFO E: 0 B: 159
06-19 13:57:30 INFO E: 0 B: 160
06-19 13:57:31 INFO E: 0 B: 161
06-19 13:57:31 INFO E: 0 B: 162
06-19 13:57:32 INFO E: 0 B: 163
06-19 13:57:33 INFO E: 0 B: 164
06-19 13:57:33 INFO E: 0 B: 165
06-19 13:57:34 INFO E: 0 B: 166
06-19 13:57:34 INFO E: 0 B: 167
06-19 13:57:35 INFO E: 0 B: 168
06-19 13:57:36 INFO E: 0 B: 169
06-19 13:57:36 INFO E: 0 B: 170
06-19 13:57:37 INFO E: 0 B: 171
06-19 13:57:37 INFO E: 0 B: 172
06-19 13:57:38 INFO E: 0 B: 173
06-19 13:57:39 INFO E: 0 B: 174
06-19 13:57:39 INFO E: 0 B: 175
06-19 13:57:40 INFO E: 0 B: 176
06-19 13:57:41 INFO E: 0 B: 177
06-19 13:57:41 INFO E: 0 B: 178
06-19 13:57:42 INFO E: 0 B: 179
06-19 13:57:42 INFO E: 0 B: 180
06-19 13:57:43 INFO E: 0 B: 181
06-19 13:57:43 INFO E: 0 B: 182
06-19 13:57:44 INFO E: 0 B: 183
06-19 13:57:45 INFO E: 0 B: 184
06-19 13:57:45 INFO E: 0 B: 185
06-19 13:57:46 INFO E: 0 B: 186
06-19 13:57:46 INFO E: 0 B: 187
06-19 13:57:47 INFO E: 0 B: 188
06-19 13:57:47 INFO E: 0 B: 189
06-19 13:57:48 INFO E: 0 B: 190
06-19 13:57:49 INFO E: 0 B: 191
06-19 13:57:49 INFO E: 0 B: 192
06-19 13:57:49 INFO E: 0 B: 193
06-19 13:57:50 INFO E: 0 B: 194
06-19 13:57:51 INFO E: 0 B: 195
06-19 13:57:51 INFO E: 0 B: 196
06-19 13:57:52 INFO E: 0 B: 197
06-19 13:57:52 INFO E: 0 B: 198
06-19 13:57:53 INFO E: 0 B: 199
06-19 13:57:54 INFO E: 0 B: 200
06-19 13:57:54 INFO E: 0 B: 201
06-19 13:57:55 INFO E: 0 B: 202
06-19 13:57:56 INFO E: 0 B: 203
06-19 13:57:56 INFO E: 0 B: 204
06-19 13:57:56 INFO E: 0 B: 205
06-19 13:57:57 INFO E: 0 B: 206
06-19 13:57:58 INFO E: 0 B: 207
06-19 13:57:58 INFO E: 0 B: 208
06-19 13:57:59 INFO E: 0 B: 209
06-19 13:58:00 INFO E: 0 B: 210
06-19 13:58:01 INFO E: 0 B: 211
06-19 13:58:01 INFO E: 0 B: 212
06-19 13:58:02 INFO E: 0 B: 213
06-19 13:58:02 INFO E: 0 B: 214
06-19 13:58:03 INFO E: 0 B: 215
06-19 13:58:04 INFO E: 0 B: 216
06-19 13:58:04 INFO E: 0 B: 217
06-19 13:58:05 INFO E: 0 B: 218
06-19 13:58:06 INFO E: 0 B: 219
06-19 13:58:06 INFO E: 0 B: 220
06-19 13:58:07 INFO E: 0 B: 221
06-19 13:58:07 INFO E: 0 B: 222
06-19 13:58:08 INFO E: 0 B: 223
06-19 13:58:08 INFO E: 0 B: 224
06-19 13:58:09 INFO E: 0 B: 225
06-19 13:58:10 INFO E: 0 B: 226
06-19 13:58:10 INFO E: 0 B: 227
06-19 13:58:11 INFO E: 0 B: 228
06-19 13:58:12 INFO E: 0 B: 229
06-19 13:58:12 INFO E: 0 B: 230
06-19 13:58:13 INFO E: 0 B: 231
06-19 13:58:14 INFO E: 0 B: 232
06-19 13:58:14 INFO E: 0 B: 233
06-19 13:58:15 INFO E: 0 B: 234
06-19 13:58:16 INFO E: 0 B: 235
06-19 13:58:16 INFO E: 0 B: 236
06-19 13:58:17 INFO E: 0 B: 237
06-19 13:58:18 INFO E: 0 B: 238
06-19 13:58:18 INFO E: 0 B: 239
06-19 13:58:19 INFO E: 0 B: 240
06-19 13:58:20 INFO E: 0 B: 241
06-19 13:58:20 INFO E: 0 B: 242
06-19 13:58:21 INFO E: 0 B: 243
06-19 13:58:21 INFO E: 0 B: 244
06-19 13:58:22 INFO E: 0 B: 245
06-19 13:58:22 INFO E: 0 B: 246
06-19 13:58:23 INFO E: 0 B: 247
06-19 13:58:23 INFO E: 0 B: 248
06-19 13:58:24 INFO E: 0 B: 249
06-19 13:58:25 INFO E: 0 B: 250
06-19 13:58:25 INFO E: 0 B: 251
06-19 13:58:26 INFO E: 0 B: 252
06-19 13:58:27 INFO E: 0 B: 253
06-19 13:58:27 INFO E: 0 B: 254
06-19 13:58:28 INFO E: 0 B: 255
06-19 13:58:28 INFO E: 0 B: 256
06-19 13:58:29 INFO E: 0 B: 257
06-19 13:58:30 INFO E: 0 B: 258
06-19 13:58:30 INFO E: 0 B: 259
06-19 13:58:31 INFO E: 0 B: 260
06-19 13:58:32 INFO E: 0 B: 261
06-19 13:58:32 INFO E: 0 B: 262
06-19 13:58:33 INFO E: 0 B: 263
06-19 13:58:33 INFO E: 0 B: 264
06-19 13:58:34 INFO E: 0 B: 265
06-19 13:58:34 INFO E: 0 B: 266
06-19 13:58:35 INFO E: 0 B: 267
06-19 13:58:35 INFO E: 0 B: 268
06-19 13:58:36 INFO E: 0 B: 269
06-19 13:58:37 INFO E: 0 B: 270
06-19 13:58:37 INFO E: 0 B: 271
06-19 13:58:38 INFO E: 0 B: 272
06-19 13:58:39 INFO E: 0 B: 273
06-19 13:58:39 INFO E: 0 B: 274
06-19 13:58:40 INFO E: 0 B: 275
06-19 13:58:41 INFO E: 0 B: 276
06-19 13:58:41 INFO E: 0 B: 277
06-19 13:58:42 INFO E: 0 B: 278
06-19 13:58:42 INFO E: 0 B: 279
06-19 13:58:43 INFO E: 0 B: 280
06-19 13:58:44 INFO E: 0 B: 281
06-19 13:58:44 INFO E: 0 B: 282
06-19 13:58:45 INFO E: 0 B: 283
06-19 13:58:45 INFO E: 0 B: 284
06-19 13:58:46 INFO E: 0 B: 285
06-19 13:58:47 INFO E: 0 B: 286
06-19 13:58:47 INFO E: 0 B: 287
06-19 13:58:48 INFO E: 0 B: 288
06-19 13:58:49 INFO E: 0 B: 289
06-19 13:58:49 INFO E: 0 B: 290
06-19 13:58:50 INFO E: 0 B: 291
06-19 13:58:50 INFO E: 0 B: 292
06-19 13:58:51 INFO E: 0 B: 293
06-19 13:58:51 INFO E: 0 B: 294
06-19 13:58:52 INFO E: 0 B: 295
06-19 13:58:53 INFO E: 0 B: 296
06-19 13:58:53 INFO E: 0 B: 297
06-19 13:58:54 INFO E: 0 B: 298
06-19 13:58:54 INFO E: 0 B: 299
06-19 13:58:55 INFO E: 0 B: 300
06-19 13:58:55 INFO E: 0 B: 301
06-19 13:58:56 INFO E: 0 B: 302
06-19 13:58:57 INFO E: 0 B: 303
06-19 13:58:57 INFO E: 0 B: 304
06-19 13:58:58 INFO E: 0 B: 305
06-19 13:58:59 INFO E: 0 B: 306
06-19 13:58:59 INFO E: 0 B: 307
06-19 13:59:00 INFO E: 0 B: 308
06-19 13:59:01 INFO E: 0 B: 309
06-19 13:59:01 INFO E: 0 B: 310
06-19 13:59:02 INFO E: 0 B: 311
06-19 13:59:03 INFO E: 0 B: 312
06-19 13:59:03 INFO E: 0 B: 313
06-19 13:59:04 INFO E: 0 B: 314
06-19 13:59:04 INFO E: 0 B: 315
06-19 13:59:05 INFO E: 0 B: 316
06-19 13:59:05 INFO E: 0 B: 317
06-19 13:59:06 INFO E: 0 B: 318
06-19 13:59:07 INFO E: 0 B: 319
06-19 13:59:07 INFO E: 0 B: 320
06-19 13:59:08 INFO E: 0 B: 321
06-19 13:59:09 INFO E: 0 B: 322
06-19 13:59:09 INFO E: 0 B: 323
06-19 13:59:10 INFO E: 0 B: 324
06-19 13:59:10 INFO E: 0 B: 325
06-19 13:59:11 INFO E: 0 B: 326
06-19 13:59:11 INFO E: 0 B: 327
06-19 13:59:12 INFO E: 0 B: 328
06-19 13:59:13 INFO E: 0 B: 329
06-19 13:59:13 INFO E: 0 B: 330
06-19 13:59:14 INFO E: 0 B: 331
06-19 13:59:15 INFO E: 0 B: 332
06-19 13:59:15 INFO E: 0 B: 333
06-19 13:59:16 INFO E: 0 B: 334
06-19 13:59:16 INFO E: 0 B: 335
06-19 13:59:17 INFO E: 0 B: 336
06-19 13:59:17 INFO E: 0 B: 337
06-19 13:59:18 INFO E: 0 B: 338
06-19 13:59:19 INFO E: 0 B: 339
06-19 13:59:19 INFO E: 0 B: 340
06-19 13:59:20 INFO E: 0 B: 341
06-19 13:59:20 INFO E: 0 B: 342
06-19 13:59:21 INFO E: 0 B: 343
06-19 13:59:22 INFO E: 0 B: 344
06-19 13:59:22 INFO E: 0 B: 345
06-19 13:59:23 INFO E: 0 B: 346
06-19 13:59:23 INFO E: 0 B: 347
06-19 13:59:24 INFO E: 0 B: 348
06-19 13:59:25 INFO E: 0 B: 349
06-19 13:59:25 INFO E: 0 B: 350
06-19 13:59:26 INFO E: 0 B: 351
06-19 13:59:26 INFO E: 0 B: 352
06-19 13:59:27 INFO E: 0 B: 353
06-19 13:59:28 INFO E: 0 B: 354
06-19 13:59:28 INFO E: 0 B: 355
06-19 13:59:29 INFO E: 0 B: 356
06-19 13:59:30 INFO E: 0 B: 357
06-19 13:59:30 INFO E: 0 B: 358
06-19 13:59:31 INFO E: 0 B: 359
06-19 13:59:32 INFO E: 0 B: 360
06-19 13:59:32 INFO E: 0 B: 361
06-19 13:59:33 INFO E: 0 B: 362
06-19 13:59:33 INFO E: 0 B: 363
06-19 13:59:34 INFO E: 0 B: 364
06-19 13:59:35 INFO E: 0 B: 365
06-19 13:59:35 INFO E: 0 B: 366
06-19 13:59:36 INFO E: 0 B: 367
06-19 13:59:36 INFO E: 0 B: 368
06-19 13:59:37 INFO E: 0 B: 369
06-19 13:59:37 INFO E: 0 B: 370
06-19 13:59:38 INFO E: 0 B: 371
06-19 13:59:39 INFO E: 0 B: 372
06-19 13:59:39 INFO E: 0 B: 373
06-19 13:59:40 INFO E: 0 B: 374
06-19 13:59:41 INFO E: 0 B: 375
06-19 13:59:41 INFO E: 0 B: 376
06-19 13:59:42 INFO E: 0 B: 377
06-19 13:59:42 INFO E: 0 B: 378
06-19 13:59:43 INFO E: 0 B: 379
06-19 13:59:44 INFO E: 0 B: 380
06-19 13:59:45 INFO E: 0 B: 381
06-19 13:59:45 INFO E: 0 B: 382
06-19 13:59:46 INFO E: 0 B: 383
06-19 13:59:46 INFO E: 0 B: 384
06-19 13:59:47 INFO E: 0 B: 385
06-19 13:59:48 INFO E: 0 B: 386
06-19 13:59:48 INFO E: 0 B: 387
06-19 13:59:49 INFO E: 0 B: 388
06-19 13:59:49 INFO E: 0 B: 389
06-19 13:59:50 INFO E: 0 B: 390
06-19 13:59:51 INFO E: 0 B: 391
06-19 13:59:51 INFO E: 0 B: 392
06-19 13:59:51 INFO E: 0 B: 393
06-19 13:59:52 INFO E: 0 B: 394
06-19 13:59:53 INFO E: 0 B: 395
06-19 13:59:53 INFO E: 0 B: 396
06-19 13:59:54 INFO E: 0 B: 397
06-19 13:59:54 INFO E: 0 B: 398
06-19 13:59:55 INFO E: 0 B: 399
06-19 13:59:56 INFO E: 0 B: 400
06-19 13:59:56 INFO E: 0 B: 401
06-19 13:59:57 INFO E: 0 B: 402
06-19 13:59:58 INFO E: 0 B: 403
06-19 13:59:58 INFO E: 0 B: 404
06-19 13:59:59 INFO E: 0 B: 405
06-19 13:59:59 INFO E: 0 B: 406
06-19 14:00:00 INFO E: 0 B: 407
06-19 14:00:01 INFO E: 0 B: 408
06-19 14:00:01 INFO E: 0 B: 409
06-19 14:00:02 INFO E: 0 B: 410
06-19 14:00:02 INFO E: 0 B: 411
06-19 14:00:03 INFO E: 0 B: 412
06-19 14:00:04 INFO E: 0 B: 413
06-19 14:00:04 INFO E: 0 B: 414
06-19 14:00:05 INFO E: 0 B: 415
06-19 14:00:05 INFO E: 0 B: 416
06-19 14:00:06 INFO E: 0 B: 417
06-19 14:00:07 INFO E: 0 B: 418
06-19 14:00:07 INFO E: 0 B: 419
06-19 14:00:08 INFO E: 0 B: 420
06-19 14:00:09 INFO E: 0 B: 421
06-19 14:00:09 INFO E: 0 B: 422
06-19 14:00:10 INFO E: 0 B: 423
06-19 14:00:10 INFO E: 0 B: 424
06-19 14:00:11 INFO E: 0 B: 425
06-19 14:00:12 INFO E: 0 B: 426
06-19 14:00:12 INFO E: 0 B: 427
06-19 14:00:13 INFO E: 0 B: 428
06-19 14:00:13 INFO E: 0 B: 429
06-19 14:00:14 INFO E: 0 B: 430
06-19 14:00:15 INFO E: 0 B: 431
06-19 14:00:15 INFO E: 0 B: 432
06-19 14:00:16 INFO E: 0 B: 433
06-19 14:00:16 INFO E: 0 B: 434
06-19 14:00:17 INFO E: 0 B: 435
06-19 14:00:18 INFO E: 0 B: 436
06-19 14:00:18 INFO E: 0 B: 437
06-19 14:00:19 INFO E: 0 B: 438
06-19 14:00:19 INFO E: 0 B: 439
06-19 14:00:20 INFO E: 0 B: 440
06-19 14:00:21 INFO E: 0 B: 441
06-19 14:00:21 INFO E: 0 B: 442
06-19 14:00:22 INFO E: 0 B: 443
06-19 14:00:22 INFO E: 0 B: 444
06-19 14:00:23 INFO E: 0 B: 445
06-19 14:00:24 INFO E: 0 B: 446
06-19 14:00:24 INFO E: 0 B: 447
06-19 14:00:25 INFO E: 0 B: 448
06-19 14:00:26 INFO E: 0 B: 449
06-19 14:00:26 INFO E: 0 B: 450
06-19 14:00:27 INFO E: 0 B: 451
06-19 14:00:27 INFO E: 0 B: 452
06-19 14:00:28 INFO E: 0 B: 453
06-19 14:00:29 INFO E: 0 B: 454
06-19 14:00:29 INFO E: 0 B: 455
06-19 14:00:30 INFO E: 0 B: 456
06-19 14:00:30 INFO E: 0 B: 457
06-19 14:00:31 INFO E: 0 B: 458
06-19 14:00:31 INFO E: 0 B: 459
06-19 14:00:32 INFO E: 0 B: 460
06-19 14:00:32 INFO E: 0 B: 461
06-19 14:00:33 INFO E: 0 B: 462
06-19 14:00:34 INFO E: 0 B: 463
06-19 14:00:34 INFO E: 0 B: 464
06-19 14:00:35 INFO E: 0 B: 465
06-19 14:00:36 INFO E: 0 B: 466
06-19 14:00:36 INFO E: 0 B: 467
06-19 14:00:37 INFO E: 0 B: 468
06-19 14:00:37 INFO E: 0 B: 469
06-19 14:00:38 INFO E: 0 B: 470
06-19 14:00:39 INFO E: 0 B: 471
06-19 14:00:39 INFO E: 0 B: 472
06-19 14:00:40 INFO E: 0 B: 473
06-19 14:00:41 INFO E: 0 B: 474
06-19 14:00:41 INFO E: 0 B: 475
06-19 14:00:42 INFO E: 0 B: 476
06-19 14:00:43 INFO E: 0 B: 477
06-19 14:00:43 INFO E: 0 B: 478
06-19 14:00:44 INFO E: 0 B: 479
06-19 14:00:44 INFO E: 0 B: 480
06-19 14:00:45 INFO E: 0 B: 481
06-19 14:00:45 INFO E: 0 B: 482
06-19 14:00:46 INFO E: 0 B: 483
06-19 14:00:46 INFO E: 0 B: 484
06-19 14:00:47 INFO E: 0 B: 485
06-19 14:00:48 INFO E: 0 B: 486
06-19 14:00:48 INFO E: 0 B: 487
06-19 14:00:49 INFO E: 0 B: 488
06-19 14:00:49 INFO E: 0 B: 489
06-19 14:00:50 INFO E: 0 B: 490
06-19 14:00:51 INFO E: 0 B: 491
06-19 14:00:51 INFO E: 0 B: 492
06-19 14:00:52 INFO E: 0 B: 493
06-19 14:00:52 INFO E: 0 B: 494
06-19 14:00:53 INFO E: 0 B: 495
06-19 14:00:54 INFO E: 0 B: 496
06-19 14:00:54 INFO E: 0 B: 497
06-19 14:00:55 INFO E: 0 B: 498
06-19 14:00:56 INFO E: 0 B: 499
06-19 14:00:57 INFO E: 0 B: 500
06-19 14:00:57 INFO E: 0 B: 501
06-19 14:00:57 INFO E: 0 B: 502
06-19 14:00:58 INFO E: 0 B: 503
06-19 14:00:59 INFO E: 0 B: 504
06-19 14:01:00 INFO E: 0 B: 505
06-19 14:01:00 INFO E: 0 B: 506
06-19 14:01:01 INFO E: 0 B: 507
06-19 14:01:01 INFO E: 0 B: 508
06-19 14:01:02 INFO E: 0 B: 509
06-19 14:01:03 INFO E: 0 B: 510
06-19 14:01:03 INFO E: 0 B: 511
06-19 14:01:04 INFO E: 0 B: 512
06-19 14:01:04 INFO E: 0 B: 513
06-19 14:01:05 INFO E: 0 B: 514
06-19 14:01:06 INFO E: 0 B: 515
06-19 14:01:06 INFO E: 0 B: 516
06-19 14:01:07 INFO E: 0 B: 517
06-19 14:01:08 INFO E: 0 B: 518
06-19 14:01:08 INFO E: 0 B: 519
06-19 14:01:09 INFO E: 0 B: 520
06-19 14:01:10 INFO E: 0 B: 521
06-19 14:01:11 INFO E: 0 B: 522
06-19 14:01:11 INFO E: 0 B: 523
06-19 14:01:12 INFO E: 0 B: 524
06-19 14:01:13 INFO E: 0 B: 525
06-19 14:01:13 INFO E: 0 B: 526
06-19 14:01:14 INFO E: 0 B: 527
06-19 14:01:15 INFO E: 0 B: 528
06-19 14:01:15 INFO E: 0 B: 529
06-19 14:01:16 INFO E: 0 B: 530
06-19 14:01:17 INFO E: 0 B: 531
06-19 14:01:18 INFO E: 0 B: 532
06-19 14:01:18 INFO E: 0 B: 533
06-19 14:01:19 INFO E: 0 B: 534
06-19 14:01:19 INFO E: 0 B: 535
06-19 14:01:20 INFO E: 0 B: 536
06-19 14:01:21 INFO E: 0 B: 537
06-19 14:01:21 INFO E: 0 B: 538
06-19 14:01:22 INFO E: 0 B: 539
06-19 14:01:23 INFO E: 0 B: 540
06-19 14:01:23 INFO E: 0 B: 541
06-19 14:01:24 INFO E: 0 B: 542
06-19 14:01:24 INFO E: 0 B: 543
06-19 14:01:25 INFO E: 0 B: 544
06-19 14:01:25 INFO E: 0 B: 545
06-19 14:01:26 INFO E: 0 B: 546
06-19 14:01:26 INFO E: 0 B: 547
06-19 14:01:27 INFO E: 0 B: 548
06-19 14:01:28 INFO E: 0 B: 549
06-19 14:01:28 INFO E: 0 B: 550
06-19 14:01:29 INFO E: 0 B: 551
06-19 14:01:30 INFO E: 0 B: 552
06-19 14:01:30 INFO E: 0 B: 553
06-19 14:01:31 INFO E: 0 B: 554
06-19 14:01:32 INFO E: 0 B: 555
06-19 14:01:32 INFO E: 0 B: 556
06-19 14:01:33 INFO E: 0 B: 557
06-19 14:01:33 INFO E: 0 B: 558
06-19 14:01:34 INFO E: 0 B: 559
06-19 14:01:35 INFO E: 0 B: 560
06-19 14:01:35 INFO E: 0 B: 561
06-19 14:01:36 INFO E: 0 B: 562
06-19 14:01:36 INFO E: 0 B: 563
06-19 14:01:39 INFO E: 0 B: 564
06-19 14:01:39 INFO E: 0 B: 565
06-19 14:01:40 INFO E: 0 B: 566
06-19 14:01:41 INFO E: 0 B: 567
06-19 14:01:41 INFO E: 0 B: 568
06-19 14:01:42 INFO E: 0 B: 569
06-19 14:01:42 INFO E: 0 B: 570
06-19 14:01:43 INFO E: 0 B: 571
06-19 14:01:44 INFO E: 0 B: 572
06-19 14:01:44 INFO E: 0 B: 573
06-19 14:01:45 INFO E: 0 B: 574
06-19 14:01:46 INFO E: 0 B: 575
06-19 14:01:46 INFO E: 0 B: 576
06-19 14:01:47 INFO E: 0 B: 577
06-19 14:01:48 INFO E: 0 B: 578
06-19 14:01:48 INFO E: 0 B: 579
06-19 14:01:49 INFO E: 0 B: 580
06-19 14:01:50 INFO E: 0 B: 581
06-19 14:01:50 INFO E: 0 B: 582
06-19 14:01:51 INFO E: 0 B: 583
06-19 14:01:52 INFO E: 0 B: 584
06-19 14:01:52 INFO E: 0 B: 585
